,1994,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Total
differential,0,0,0,0,0,0,0,0,5,0,12,22,37,30,40,81,86,145,145,178,222,280,431,687,910,606,597,657,744,763,6678
least,0,0,0,0,0,0,0,0,33,25,23,73,76,78,101,127,167,228,237,259,354,419,502,641,713,552,491,514,508,537,6658
scenarios,0,0,0,0,0,0,0,0,0,0,0,7,11,10,20,34,43,68,89,131,149,234,447,734,844,469,475,693,1024,1131,6613
errors,0,0,0,0,0,0,0,0,0,21,31,41,70,54,87,93,145,189,212,238,284,360,522,673,715,507,440,528,689,713,6612
simulated,0,0,0,0,0,0,0,0,0,8,11,33,47,59,91,94,175,224,262,300,350,375,514,665,713,519,476,497,574,608,6595
expected,0,0,0,0,0,0,0,0,7,18,26,29,23,42,52,75,132,179,180,253,296,310,526,693,812,480,595,569,625,666,6588
field,0,0,0,0,0,0,0,0,6,9,21,34,62,61,76,86,140,156,212,224,257,350,562,766,809,462,515,574,639,565,6586
family,0,0,0,0,0,0,0,0,0,20,49,61,61,88,93,126,203,231,243,307,332,372,499,618,681,501,486,529,519,567,6586
human,0,0,0,0,0,0,0,0,0,0,0,8,12,10,26,52,81,97,119,143,241,463,731,1244,974,366,389,498,549,579,6582
temporal,0,0,0,0,0,0,0,0,0,0,5,14,14,17,33,53,78,102,97,154,251,341,610,956,907,443,477,467,673,882,6574
impact,0,0,0,0,0,0,0,0,0,0,0,9,19,18,26,58,76,131,105,142,194,254,449,751,904,553,571,644,909,755,6568
metric,0,0,0,0,0,0,0,0,0,8,18,18,26,25,23,62,127,120,124,166,208,280,634,901,940,438,499,638,560,740,6555
considered,0,0,0,0,0,0,0,0,13,21,42,42,85,63,126,129,166,218,239,272,329,402,504,730,776,507,497,462,521,397,6541
derived,0,0,0,0,0,0,0,5,16,27,33,59,92,78,104,112,186,191,233,273,307,380,474,610,631,481,444,543,598,645,6522
types,0,0,0,0,0,0,0,0,11,0,16,25,35,34,52,70,106,141,200,197,237,348,584,915,888,494,472,487,592,582,6486
uses,0,0,0,0,0,0,0,0,6,8,7,15,28,37,57,75,131,149,141,227,263,340,648,880,968,479,461,445,541,535,6441
diffusion,0,0,0,0,0,0,0,0,0,0,25,57,40,43,85,56,81,143,113,167,164,187,259,321,323,356,421,870,1206,1489,6406
typically,0,0,0,0,0,0,0,0,0,5,5,28,25,32,41,69,122,135,151,214,217,329,557,664,785,515,452,549,637,869,6401
health,0,0,0,0,0,0,0,0,0,0,0,19,16,34,27,28,52,71,97,123,207,271,467,767,833,589,589,668,672,867,6397
clinical,0,0,0,0,0,0,0,0,0,0,8,0,30,12,49,42,50,80,96,117,195,268,509,783,849,492,525,561,749,973,6388
making,0,0,0,0,0,0,0,0,0,0,6,14,18,30,43,52,85,90,110,166,194,294,615,818,888,489,484,551,668,768,6383
outcome,0,0,0,0,0,0,0,0,8,0,0,7,26,17,19,34,36,58,116,155,218,286,441,502,655,655,673,758,799,905,6368
architecture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,23,21,28,73,122,362,901,1597,1402,379,325,317,354,429,6346
fixed,0,0,0,0,0,0,0,0,10,17,30,34,67,54,63,127,167,165,161,218,276,338,469,669,679,498,445,508,588,752,6335
classes,0,0,0,0,0,0,0,0,7,30,24,30,65,49,60,85,161,129,176,219,242,312,615,879,941,422,454,468,459,494,6321
exact,0,0,0,0,0,0,0,0,10,16,24,34,43,62,107,97,188,228,273,260,287,344,457,613,643,521,429,486,538,650,6310
able,0,0,0,0,0,0,0,0,5,5,8,21,21,25,31,55,122,127,131,201,287,413,772,1125,1035,491,446,377,298,237,6233
learned,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,18,78,60,66,92,204,357,780,1204,1266,344,409,412,437,463,6206
identification,0,0,0,0,0,0,0,0,0,0,9,19,16,34,50,58,93,145,163,200,242,273,467,594,718,514,526,625,653,783,6182
provided,0,0,0,0,0,0,0,0,7,6,20,39,59,48,65,120,151,187,187,249,293,357,508,661,785,483,483,486,487,460,6141
respect,0,0,0,0,0,0,0,0,10,20,25,46,48,52,70,120,123,181,204,239,242,325,522,743,772,495,493,511,443,450,6134
parametric,0,0,0,0,0,0,0,0,9,24,29,59,61,78,65,107,170,210,205,248,265,374,381,464,585,487,472,544,610,683,6130
useful,0,0,0,0,0,0,0,0,8,21,15,34,46,42,82,74,159,154,196,227,320,335,586,827,842,490,475,448,389,341,6111
weighted,0,0,0,0,0,0,0,0,0,30,24,38,38,46,52,93,155,181,179,216,248,286,463,597,686,458,474,593,554,698,6109
discuss,0,0,0,0,0,0,5,0,7,18,31,45,60,72,77,112,173,188,190,226,292,386,475,650,756,510,512,465,439,416,6105
limit,0,0,0,0,0,0,10,0,16,27,38,98,117,107,122,113,196,180,224,209,255,302,377,496,616,468,491,510,520,606,6098
solutions,0,0,0,0,0,0,0,0,0,0,6,22,22,29,70,65,107,129,139,206,202,293,542,804,917,481,455,490,537,574,6090
introduced,0,0,0,0,0,0,0,0,12,19,29,49,75,66,87,97,169,181,199,270,303,350,469,612,713,435,421,458,514,530,6058
comparison,0,0,0,0,0,0,0,0,0,7,17,32,40,50,68,98,126,158,190,224,245,382,508,752,791,474,446,463,459,521,6051
since,0,0,0,0,0,0,0,0,5,9,18,29,31,46,79,104,142,159,152,190,264,342,544,818,885,481,503,438,438,365,6042
either,0,0,0,0,0,0,0,0,10,7,18,18,32,41,44,82,124,104,166,190,245,290,504,779,805,512,499,500,530,539,6039
source,0,0,0,0,0,0,0,0,0,0,0,13,20,30,39,48,108,80,139,194,228,259,688,945,938,390,441,418,447,603,6028
additional,0,0,0,0,0,0,0,0,0,9,9,15,26,29,55,48,108,124,150,164,222,272,505,752,830,485,488,532,566,638,6027
structural,0,0,0,0,0,0,0,0,0,0,10,27,13,21,40,69,121,101,117,183,244,351,504,546,687,480,480,526,602,900,6022
scheme,0,0,0,0,0,0,0,0,0,13,14,33,41,38,47,87,155,146,263,242,272,347,574,847,829,460,394,378,440,398,6018
flexible,0,0,0,0,0,0,0,0,0,9,13,15,23,17,38,58,110,133,167,184,242,292,450,609,645,494,543,501,627,834,6004
directly,0,0,0,0,0,0,0,0,0,0,12,17,19,17,47,54,97,100,131,164,216,312,632,858,851,426,418,452,503,672,5998
original,0,0,0,0,0,0,0,0,0,7,5,30,23,39,33,84,123,141,135,184,236,312,587,862,908,416,421,439,515,498,5998
highly,0,0,0,0,0,0,0,0,0,0,9,25,37,17,43,65,105,121,145,202,240,346,598,841,869,428,403,450,461,592,5997
dimensional,0,0,0,0,0,0,0,0,0,6,29,35,52,57,81,122,149,253,346,352,345,400,456,706,664,467,399,395,346,295,5955
defined,0,0,0,0,0,0,0,0,6,22,42,50,68,79,83,112,150,181,202,229,268,339,426,598,667,465,459,462,493,533,5934
presence,0,0,0,0,0,0,0,0,8,8,12,23,40,21,50,78,119,150,144,210,255,304,470,590,708,487,472,541,632,610,5932
benchmark,0,0,0,0,0,0,0,0,0,0,0,6,7,6,13,26,67,42,86,123,153,271,551,992,1078,461,372,461,578,630,5923
good,0,0,0,0,0,0,0,0,6,8,26,21,40,46,54,85,155,167,192,215,308,390,613,793,819,454,455,423,368,280,5918
ensemble,0,0,0,0,0,0,0,0,0,0,0,16,19,24,20,45,77,115,157,223,209,359,569,773,1002,426,413,420,502,547,5916
ability,0,0,0,0,0,0,0,0,0,8,6,21,13,20,29,39,71,85,114,118,216,297,558,792,914,408,419,440,689,658,5915
times,0,0,0,0,0,0,0,0,12,11,24,49,49,52,56,62,132,148,162,215,224,326,516,655,741,423,440,466,573,578,5914
privacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,46,73,158,173,399,823,1096,486,575,597,693,739,5911
language,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,25,45,100,140,151,252,565,956,801,200,290,481,852,1030,5907
efficiently,0,0,0,0,0,0,0,0,0,0,0,6,12,22,32,68,135,118,153,206,222,342,585,768,856,429,449,453,558,482,5896
changes,0,0,0,0,0,0,0,0,0,0,6,17,29,29,40,45,124,121,136,191,204,262,485,721,793,517,503,516,579,558,5876
chain,0,0,0,0,0,0,0,0,16,21,30,82,51,74,103,138,238,240,224,271,313,361,389,472,544,436,423,398,565,479,5868
social,0,0,0,0,0,0,0,0,0,0,0,13,31,23,103,64,158,131,173,166,304,340,536,723,822,415,402,447,515,500,5866
noisy,0,0,0,0,0,0,0,0,0,6,16,26,24,30,44,68,129,183,146,198,249,358,502,778,784,486,415,368,438,614,5862
leads,0,0,0,0,0,0,0,0,8,14,10,27,34,48,56,92,128,160,172,209,219,273,521,762,841,445,452,507,441,441,5860
convolutional,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,93,204,540,1216,1566,1165,286,222,192,186,152,5855
critical,0,0,0,0,0,0,0,0,0,8,8,11,15,36,28,52,75,92,90,123,171,229,448,696,740,400,376,475,694,1063,5830
wide,0,0,0,0,0,0,0,0,0,12,19,25,30,42,36,55,114,126,149,180,226,314,507,705,887,499,424,489,492,489,5820
construct,0,0,0,0,0,0,0,0,11,19,26,39,49,44,68,71,117,146,193,212,214,303,460,612,649,440,477,493,500,664,5807
spaces,0,0,0,0,0,0,0,0,0,16,18,31,45,36,42,85,121,128,120,137,178,248,411,638,724,475,470,591,582,706,5802
extend,0,0,0,0,0,0,0,0,0,14,18,18,41,49,54,79,132,136,165,179,254,298,413,577,616,456,432,523,586,731,5771
strategies,0,0,0,0,0,0,0,0,0,6,7,11,25,21,38,52,82,106,97,148,152,244,500,686,784,431,442,461,634,818,5745
output,0,0,0,0,0,0,0,0,0,0,0,9,18,25,52,53,103,97,112,164,195,309,646,931,948,442,390,390,457,399,5740
generated,0,0,0,0,0,0,0,0,0,0,0,18,27,39,45,55,80,93,142,149,208,349,610,950,860,376,373,409,468,489,5740
choice,0,0,0,0,0,0,0,0,0,17,21,31,46,63,90,142,108,147,178,213,300,301,455,641,616,441,495,474,447,503,5729
especially,0,0,0,0,0,0,0,0,0,0,7,14,22,22,37,46,77,98,137,142,203,284,498,722,823,434,439,487,594,633,5719
tools,0,0,0,0,0,0,0,0,0,0,15,26,27,36,50,65,99,104,116,193,216,272,475,596,708,481,491,522,526,697,5715
procedures,0,0,0,0,0,0,0,0,13,37,40,83,111,135,101,129,166,179,278,249,328,391,388,455,544,436,404,410,366,467,5710
ratio,0,0,0,0,0,0,0,0,6,17,15,42,49,55,57,90,163,194,192,228,236,264,424,572,592,434,472,433,557,605,5697
partial,0,0,0,0,0,0,0,0,0,11,23,30,22,41,50,93,126,130,137,223,183,271,363,567,619,495,533,519,589,669,5694
disease,0,0,0,0,0,0,0,0,0,0,0,11,25,14,29,39,82,143,124,125,268,289,527,602,885,470,421,435,590,610,5689
give,0,0,0,0,0,0,0,0,18,30,42,56,91,86,94,123,215,226,186,253,299,317,499,581,706,422,382,387,375,294,5682
normal,0,0,0,0,0,0,0,0,13,32,46,69,70,73,100,111,168,172,204,277,279,358,435,526,584,426,424,403,441,468,5679
states,0,0,0,0,0,0,0,0,6,9,0,22,38,38,40,58,128,130,94,153,185,324,523,653,796,477,449,461,513,568,5665
future,0,0,0,0,0,0,0,0,8,0,10,14,16,15,44,39,55,74,115,138,178,282,493,814,895,422,427,441,590,578,5648
tool,0,0,0,0,0,0,0,0,6,9,18,32,31,25,46,78,97,111,138,152,236,283,448,600,641,460,417,521,560,714,5623
higher,0,0,0,0,0,0,0,0,0,7,12,20,39,21,35,54,100,123,135,143,185,293,528,815,834,433,399,412,456,570,5614
like,0,0,0,0,0,0,0,0,0,6,15,16,33,33,42,62,90,93,136,150,187,285,520,754,751,360,374,410,651,630,5598
condition,0,0,0,0,0,0,0,0,0,10,32,46,74,72,82,113,143,164,170,223,240,302,420,576,560,440,414,495,483,539,5598
capture,0,0,0,0,0,0,0,0,0,0,0,13,15,11,22,31,65,75,98,106,168,274,500,716,775,397,376,445,636,866,5589
presented,0,0,0,0,0,0,0,0,8,19,28,54,54,70,90,113,198,198,205,270,292,388,511,674,646,397,354,330,419,263,5581
domains,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,18,85,85,79,117,128,252,620,876,888,364,396,429,519,667,5541
relative,0,0,0,0,0,0,0,0,0,0,12,40,63,52,60,99,116,152,176,190,230,281,454,562,586,460,418,391,515,680,5537
memory,0,0,0,0,0,0,0,0,0,16,14,42,36,22,31,51,52,70,115,136,186,375,736,1021,957,307,315,291,373,386,5532
variety,0,0,0,0,0,0,0,0,11,11,17,23,37,37,45,56,120,138,165,185,241,333,547,772,847,433,432,386,364,330,5530
shows,0,0,0,0,0,0,0,0,0,6,10,27,36,30,46,65,101,142,138,180,224,305,525,810,749,381,445,400,407,495,5522
hidden,0,0,0,0,0,0,0,0,9,26,11,37,32,35,65,80,199,206,185,235,251,356,581,660,703,387,351,355,406,341,5511
groups,0,0,0,0,0,0,0,0,0,24,8,25,41,41,48,91,99,141,141,192,217,279,392,529,628,481,456,548,557,571,5509
upper,0,0,0,0,0,0,0,0,8,11,11,28,36,38,68,97,128,139,149,196,204,236,363,512,632,456,445,560,621,568,5506
findings,0,0,0,0,0,0,0,0,0,0,0,10,19,18,13,30,46,75,80,99,127,170,282,417,548,382,417,636,930,1182,5481
sparsity,0,0,0,0,0,0,0,0,0,0,11,24,39,61,75,127,185,208,221,262,320,349,423,569,675,377,350,373,403,427,5479
particularly,0,0,0,0,0,0,0,0,0,6,10,9,31,25,40,49,94,95,107,127,171,214,346,492,547,372,354,470,827,1078,5464
enables,0,0,0,0,0,0,0,0,0,0,0,8,8,14,21,30,68,70,92,118,175,238,444,661,755,377,378,510,541,956,5464
reduce,0,0,0,0,0,0,0,0,0,0,5,18,16,16,27,35,63,103,121,146,192,292,542,826,891,422,423,380,471,474,5463
embedding,0,0,0,0,0,0,0,0,0,0,0,12,18,0,14,11,37,49,75,99,181,294,713,1246,1118,290,284,306,300,405,5452
article,0,0,0,0,0,0,0,0,14,17,26,32,70,62,70,103,120,158,179,201,234,330,400,534,624,466,410,439,497,458,5444
fields,0,0,0,0,0,0,0,0,8,14,30,34,62,52,63,92,174,173,166,201,198,286,403,499,593,378,415,478,517,588,5424
minimax,0,0,0,0,0,0,0,0,16,36,43,47,43,81,95,110,174,157,201,221,242,278,289,402,505,493,481,465,529,509,5417
whether,0,0,0,0,0,0,0,0,0,0,13,19,29,39,33,61,97,86,125,169,198,281,462,605,736,451,455,409,522,626,5416
nodes,0,0,0,0,0,0,0,0,0,0,0,9,9,22,58,67,153,124,140,140,233,313,581,863,923,361,326,356,390,339,5407
empirically,0,0,0,0,0,0,0,0,0,6,0,9,7,8,17,28,73,75,96,112,156,224,423,755,869,456,470,486,584,550,5404
account,0,0,0,0,0,0,0,0,0,6,9,34,42,39,43,76,131,118,159,205,234,292,463,583,645,457,430,440,485,513,5404
labels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,76,84,81,101,173,294,609,1086,1066,388,323,352,351,368,5377
lead,0,0,0,0,0,0,0,0,0,9,11,28,15,34,48,52,100,121,141,171,175,281,449,633,755,439,458,469,496,487,5372
intervals,0,0,0,0,0,0,0,0,0,18,17,33,50,51,54,58,113,129,169,138,228,285,332,404,475,455,439,505,634,780,5367
signals,0,0,0,0,0,0,0,0,0,11,7,33,34,40,64,92,109,185,234,253,304,389,478,726,626,315,310,319,337,488,5354
classifier,0,0,0,0,0,0,0,0,0,0,14,9,14,9,15,41,102,111,143,181,225,369,754,1072,926,387,233,245,268,223,5341
measurements,0,0,0,0,0,0,0,0,7,0,31,25,27,28,69,113,142,183,236,270,311,322,447,613,505,357,370,384,422,475,5337
yet,0,0,0,0,0,0,0,0,0,0,0,6,8,20,17,35,71,67,86,120,176,242,396,625,687,425,450,439,553,901,5324
less,0,0,0,0,0,0,0,0,0,10,14,25,34,32,43,64,77,113,132,173,164,299,505,726,784,421,440,366,456,442,5320
therefore,0,0,0,0,0,0,0,0,0,0,10,18,19,33,44,58,101,119,138,170,222,243,510,739,839,412,432,424,407,367,5305
evidence,0,0,0,0,0,0,0,0,0,0,17,28,36,24,63,44,106,133,142,152,206,237,415,587,590,431,482,477,518,616,5304
property,0,0,0,0,0,0,0,0,6,22,19,52,56,53,58,87,143,131,144,213,183,294,423,610,698,417,409,423,415,445,5301
designs,0,0,0,0,0,0,0,0,0,26,52,43,59,85,75,74,73,155,190,219,234,262,405,443,470,426,387,480,486,656,5300
fundamental,0,0,0,0,0,0,0,0,0,0,12,14,13,25,34,39,70,78,120,152,173,265,388,576,661,409,412,486,528,818,5273
equations,0,0,0,0,0,0,0,0,8,20,18,31,43,48,52,80,114,140,129,155,180,264,330,449,623,443,482,444,572,645,5270
exponential,0,0,0,0,0,0,0,0,0,23,39,42,61,83,93,113,163,163,190,235,268,298,353,437,547,399,394,413,427,526,5267
priors,0,0,0,0,0,0,0,0,0,11,13,32,67,32,70,121,143,182,209,253,211,304,354,429,491,424,378,415,432,672,5243
supervised,0,0,0,0,0,0,0,0,0,0,0,8,11,15,24,28,83,118,80,133,202,327,608,979,891,378,327,307,350,371,5240
metrics,0,0,0,0,0,0,0,0,0,0,7,13,0,16,12,37,55,45,75,83,124,207,394,740,746,373,383,471,619,835,5235
survival,0,0,0,0,0,0,0,0,0,0,29,14,30,19,28,39,59,103,113,98,191,187,343,389,525,470,545,551,654,842,5229
modelling,0,0,0,0,0,0,0,0,0,5,0,21,25,28,26,51,83,157,151,181,225,247,394,484,609,492,519,490,531,503,5222
fully,0,0,0,0,0,0,0,0,0,0,7,12,13,21,32,41,91,70,112,132,186,317,515,681,718,409,392,426,468,575,5218
relevant,0,0,0,0,0,0,0,0,0,0,9,16,28,29,53,69,94,111,154,155,211,274,431,699,740,432,404,394,430,477,5210
positive,0,0,0,0,0,0,0,0,0,15,22,42,56,68,70,94,148,123,160,185,234,268,440,494,678,430,369,442,403,464,5205
solve,0,0,0,0,0,0,0,0,0,0,8,15,18,16,40,55,110,106,139,158,212,285,523,831,871,401,381,336,361,336,5202
implementation,0,0,0,0,0,0,0,0,0,0,10,17,23,21,34,65,96,115,160,181,210,290,472,584,657,416,383,435,486,529,5184
marginal,0,0,0,0,0,0,0,0,0,17,21,32,48,53,53,105,146,187,189,262,236,250,366,408,403,425,424,468,527,561,5181
generation,0,0,0,0,0,0,0,0,0,0,0,13,10,11,18,11,28,47,37,36,115,265,506,849,847,317,281,418,562,774,5145
goal,0,0,0,0,0,0,0,0,5,8,8,15,16,26,28,48,120,113,121,165,189,297,494,737,794,374,394,411,400,380,5143
designed,0,0,0,0,0,0,0,0,0,0,13,19,18,20,31,34,57,74,107,127,139,233,478,717,675,340,342,431,607,680,5142
allow,0,0,0,0,0,0,0,0,0,5,9,20,35,43,42,62,133,130,175,233,250,299,412,595,638,466,438,407,387,355,5134
largescale,0,0,0,0,0,0,0,0,0,0,0,7,5,14,30,41,73,84,138,181,232,289,460,727,717,354,338,395,485,552,5122
improves,0,0,0,0,0,0,0,0,0,0,0,7,7,12,27,33,64,71,89,94,141,227,435,743,825,349,398,382,490,697,5091
interactions,0,0,0,0,0,0,0,0,0,0,6,12,15,20,43,36,110,100,129,167,192,267,445,643,680,422,349,371,476,600,5083
package,0,0,0,0,0,0,0,0,0,0,0,6,10,20,19,44,58,88,133,176,263,318,343,390,523,545,497,508,578,561,5080
graphical,0,0,0,0,0,0,0,0,0,0,19,34,32,42,99,117,279,232,224,258,301,336,373,436,401,401,356,395,385,357,5077
means,0,0,0,0,0,0,0,0,10,25,30,56,60,50,86,104,119,168,181,239,242,305,420,540,570,373,390,385,332,380,5065
transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,64,45,23,71,84,234,644,964,946,265,371,329,449,540,5056
discovery,0,0,0,0,0,0,0,0,0,0,17,27,36,30,38,56,103,97,96,109,146,215,378,486,499,361,471,560,619,712,5056
issue,0,0,0,0,0,0,0,0,0,6,10,16,24,31,29,32,67,76,110,142,153,237,471,661,723,364,379,455,565,488,5039
patients,0,0,0,0,0,0,0,0,0,0,0,0,9,13,23,30,46,55,98,81,235,278,521,685,691,396,420,485,464,506,5036
lasso,0,0,0,0,0,0,0,0,0,0,0,42,83,76,181,178,206,225,243,298,328,405,351,325,416,281,307,321,385,384,5035
tensor,0,0,0,0,0,0,0,0,0,0,0,0,7,13,16,12,43,127,149,240,213,372,384,598,769,422,383,444,376,467,5035
events,0,0,0,0,0,0,0,0,0,0,12,27,8,33,34,42,89,83,141,154,211,224,349,565,596,427,426,415,546,651,5033
predict,0,0,0,0,0,0,0,0,0,0,0,7,19,17,23,40,48,70,75,111,179,306,622,859,796,354,360,372,430,342,5030
unsupervised,0,0,0,0,0,0,0,0,0,0,0,0,6,15,14,34,77,90,90,145,191,312,673,998,983,308,290,266,239,295,5026
matching,0,0,0,0,0,0,0,0,0,0,8,0,26,16,38,40,105,78,105,133,191,217,404,479,545,392,397,477,609,765,5025
rank,0,0,0,0,0,0,0,0,0,5,15,37,34,48,67,75,148,237,225,282,266,364,345,459,506,354,358,337,427,426,5015
coefficients,0,0,0,0,0,0,0,0,9,19,46,39,73,80,81,111,160,187,159,233,231,300,310,399,498,386,382,366,433,504,5006
studied,0,0,0,0,0,0,0,0,6,13,27,57,59,67,82,111,146,141,171,181,217,298,360,523,610,411,401,379,382,361,5003
regions,0,0,0,0,0,0,0,0,0,6,13,29,40,25,56,62,91,123,130,173,248,245,412,551,623,365,374,383,445,601,4995
works,0,0,0,0,0,0,0,0,0,0,9,8,18,21,20,31,69,80,103,113,130,221,458,717,838,432,478,464,446,329,4985
asymptotically,0,0,0,0,0,0,0,0,13,36,47,70,63,67,83,105,150,180,171,240,268,263,293,400,446,390,371,429,443,457,4985
could,0,0,0,0,0,0,0,0,0,7,7,20,28,15,46,44,75,89,89,125,147,256,527,730,835,429,427,364,391,323,4974
energy,0,0,0,0,0,0,0,0,0,16,16,9,15,22,61,61,113,84,112,94,145,284,480,592,745,361,349,480,371,553,4963
commonly,0,0,0,0,0,0,0,0,0,0,8,18,16,18,37,44,90,104,112,143,183,256,412,574,585,407,419,460,555,521,4962
demonstrated,0,0,0,0,0,0,0,0,0,7,12,10,16,24,45,58,101,111,123,147,190,253,425,615,628,355,378,400,500,559,4957
computing,0,0,0,0,0,0,0,0,6,9,8,15,20,28,50,54,108,127,155,202,222,318,501,630,719,342,323,356,393,368,4954
development,0,0,0,0,0,0,0,0,0,0,10,16,15,16,32,40,51,82,101,121,173,231,443,612,661,349,407,490,560,544,4954
still,0,0,0,0,0,0,0,0,5,6,11,14,17,20,35,52,72,77,90,118,163,259,484,773,756,407,410,392,408,382,4951
simultaneously,0,0,0,0,0,0,0,0,6,13,7,17,29,27,50,52,111,127,136,166,213,249,453,628,644,379,389,391,394,459,4940
probabilities,0,0,0,0,0,0,0,0,12,27,16,44,72,43,76,104,184,171,177,185,219,263,358,427,438,387,417,362,416,536,4934
full,0,0,0,0,0,0,0,0,0,13,14,24,24,36,32,52,89,128,131,203,204,264,399,567,558,396,394,361,472,564,4925
providing,0,0,0,0,0,0,0,0,0,0,9,10,21,24,31,31,57,97,100,116,152,200,363,500,550,354,359,425,655,843,4897
code,0,0,0,0,0,0,0,0,0,0,0,0,11,17,18,21,58,58,68,77,120,187,473,844,885,364,346,423,449,462,4881
sufficient,0,0,0,0,0,0,0,0,10,14,25,30,43,52,58,105,136,148,148,183,209,254,332,478,557,378,362,398,436,503,4859
insights,0,0,0,0,0,0,0,0,0,0,0,0,14,6,19,20,48,45,59,97,106,211,309,440,557,329,309,471,859,948,4847
solving,0,0,0,0,0,0,0,0,0,0,6,12,18,17,35,56,104,118,131,157,218,279,460,684,643,372,367,378,391,396,4842
required,0,0,0,0,0,0,0,0,8,8,13,16,26,28,47,55,96,105,122,162,205,292,474,657,638,374,345,392,401,366,4830
sensitivity,0,0,0,0,0,0,0,0,0,6,0,7,25,21,34,47,81,115,113,130,192,259,361,483,516,373,460,464,467,675,4829
found,0,0,0,0,0,0,0,0,0,10,13,27,63,31,54,67,119,140,134,146,191,284,441,630,662,381,379,351,405,300,4828
users,0,0,0,0,0,0,0,0,0,0,0,7,0,15,18,34,72,57,112,148,201,295,599,863,908,298,311,316,305,245,4804
instead,0,0,0,0,0,0,0,0,0,0,10,16,20,23,27,43,94,104,124,126,183,248,499,631,755,364,393,392,387,358,4797
constant,0,0,0,0,0,0,0,0,0,9,25,27,27,45,54,78,109,116,143,185,197,285,383,474,592,424,357,423,443,399,4795
explore,0,0,0,0,0,0,0,0,0,0,0,10,21,19,22,48,78,67,109,124,148,264,476,680,621,363,334,422,538,446,4790
mechanism,0,0,0,0,0,0,0,0,0,0,0,0,11,7,9,27,29,54,91,115,131,190,447,750,726,358,402,418,455,561,4781
despite,0,0,0,0,0,0,0,0,0,0,0,9,11,15,17,17,39,63,76,96,142,205,391,609,652,363,404,450,596,612,4767
describe,0,0,0,0,0,0,0,0,13,12,22,31,42,41,67,74,179,171,204,207,221,315,420,533,607,355,346,321,289,279,4749
clusters,0,0,0,0,0,0,0,0,0,0,0,0,18,41,79,50,119,147,217,221,247,306,352,564,528,351,360,330,348,453,4731
gap,0,0,0,0,0,0,0,0,0,10,0,0,0,7,13,28,43,59,55,82,129,168,303,529,565,395,406,484,664,791,4731
years,0,0,0,0,0,0,0,0,0,5,7,12,30,22,29,76,93,124,105,144,154,265,426,664,686,362,358,385,412,368,4727
generate,0,0,0,0,0,0,0,0,0,0,0,7,15,9,25,34,57,60,69,85,138,274,583,836,765,263,285,340,377,483,4705
phase,0,0,0,0,0,0,0,0,0,0,10,17,25,30,49,52,72,109,123,138,199,277,424,508,619,372,305,397,408,571,4705
calibration,0,0,0,0,0,0,0,0,0,0,0,11,13,27,21,30,64,104,111,99,103,121,265,363,518,355,436,487,657,902,4687
whose,0,0,0,0,0,0,0,0,10,21,25,38,25,57,67,91,112,127,142,176,201,282,348,491,592,346,393,369,357,414,4684
interpretable,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,17,34,37,54,60,169,223,349,706,689,335,319,460,427,784,4679
increasing,0,0,0,0,0,0,0,0,0,16,7,20,23,29,50,47,79,79,112,139,174,246,390,607,711,359,343,374,419,454,4678
bayes,0,0,0,0,0,0,0,0,13,23,20,37,62,39,75,97,171,193,212,235,210,281,327,394,377,376,356,355,356,456,4665
version,0,0,0,0,0,0,0,0,11,14,22,26,48,58,53,72,119,159,176,196,225,283,412,479,515,383,361,346,375,330,4663
difficult,0,0,0,0,0,0,0,0,0,8,8,15,27,32,51,45,80,106,130,161,187,292,486,688,685,365,321,337,311,322,4657
central,0,0,0,0,0,0,0,0,12,19,19,48,71,56,68,74,97,111,150,166,170,217,268,436,507,353,365,338,443,660,4648
analyses,0,0,0,0,0,0,0,0,0,0,0,11,14,14,34,46,61,88,104,118,170,238,283,379,473,429,456,491,545,694,4648
levels,0,0,0,0,0,0,0,0,0,11,13,35,53,27,62,53,91,103,126,130,195,229,350,482,535,347,358,409,461,574,4644
processing,0,0,0,0,0,0,0,0,0,0,0,13,12,29,45,50,70,126,153,161,216,298,590,750,756,259,256,279,267,311,4641
decomposition,0,0,0,0,0,0,0,0,0,0,19,25,35,29,48,60,95,120,164,159,204,309,344,458,552,343,366,365,440,505,4640
randomized,0,0,0,0,0,0,0,0,0,0,7,12,27,17,17,23,46,75,151,143,178,196,286,414,527,417,455,477,578,590,4636
architectures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,17,30,53,92,287,618,1008,952,280,281,282,340,365,4627
classifiers,0,0,0,0,0,0,0,0,0,0,0,13,9,16,14,20,100,112,107,123,216,280,592,839,878,329,266,235,240,237,4626
